job_number,job_type,job_description,bldg_type,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_outlier,x_geomsource,x_reason,latitude,longitude,geom
321094338,Alteration,ALTERATION TYPE I. CONVERTING FIRST FLOOR DRUG STORE TO COMMUNITY FACILITY. USE GROUP 4(HOUSE OF WORSHIP). NO INCREASE IN BULK OR FAR. MINOR INTERIOR RENOVATION. NON-SUBSTANTIAL IMPROVEMENT.,OTHERS,Commercial,Assembly: Other,Other,2,2,3762,3762,1,1,0,0,0,2017-04-13,2017-04-18,C- CO,1,Complete,04/18/2017 12:00:00 AM,03/17/2015,03/17/2015,05/29/2015,2015-07-28,07/28/2015,04/18/2017,2527,CROPSEY AVENUE,2527 CROPSEY AVENUE,3187064,3069080009,Brooklyn,2527,CROPSEY AVENUE,2527 CROPSEY AVENUE,3187064,3069080009,3,311,BK29,304,21,43,,,false,,BBL geosupport,,40.5917435607668,-73.9921830501654,0101000020E6100000C90656ED7F7F52C04F8EC440BE4B4440
421064369,Alteration,"CONVERT WAREHOUSE TO PLACE OF ASSEMBLY,STORAGE .NEW C.O.",OTHERS,"Industrial, Storage & Utilities",Assembly: Other,Other,2,2,38309,43541,,,,,,,,,,Withdrawn,04/08/2015 12:00:00 AM,03/24/2015,03/24/2015,,,,,142-82,ROCKAWAY BLVD,142-82 ROCKAWAY BLVD,4261852,4120590034,Queens,142-66,ROCKAWAY BOULEVARD,142-66 ROCKAWAY BOULEVARD,4261852,4120590034,4,412,QN76,790,27,28,,,false,,BBL geosupport,,40.6734882462302,-73.7962198007677,0101000020E6100000622EE543F57252C048E6E3DC34564440
122415948,Alteration,FILING TO CONVERT ART SUPPLY STORE TO AN EATING AND DRINKING ESTABLISHMENT.,OTHERS,Assembly: Other,Eating & Drinking,Other,4,4,1484,1484,3,3,0,0,,,,,,Permit issued,12/01/2017 12:00:00 AM,06/02/2015,06/02/2015,05/16/2016,2017-12-01,,,510,HUDSON STREET,510 HUDSON STREET,1011134,1006190005,Manhattan,510,HUDSON STREET,510 HUDSON STREET,1011134,1006190005,1,102,MN23,73,02,03,,,false,,BBL geosupport,,40.7334277430719,-74.006069714392,0101000020E6100000D5333A72638052C08F3CD5F5E05D4440
220456619,Alteration,"EXTEND EXISTING HOUSE OF WORSHIP INTO ADJACENT BUILDING, REAR & 2ND FLOOR ADDITION.",OTHERS,Assembly: Other,Assembly: Other,Other,1,2,8968,12611,,,,,,,,,,In progress (last plan disapproved),11/17/2017 12:00:00 AM,05/29/2015,05/29/2015,,,,,3080,WHITE PLAINS RD,3080 WHITE PLAINS RD,2055556,2045680022,Bronx,3080,WHITE PLAINS ROAD,3080 WHITE PLAINS ROAD,2055556,2045680022,2,212,BX07,338,11,15,,,false,,BBL geosupport,,40.8710247499052,-73.8668155368451,0101000020E6100000839ADFE7797752C0BA6C2FBD7D6F4440
321140617,Alteration,"APPLICATION FILED FOR ALTERNATE AUDITORIUM USE ON 1ST FLOOR. ENLARGE EXISTING BATHROOM, NEW RAMP.  OBRAIN NEW CERFITICATE OF OCCUPANCY.",OTHERS,Assembly: Other,Leisure & Entertainment,Other,1,1,35128,35128,,,,,,,,,,In progress,01/10/2017 12:00:00 AM,06/04/2015,06/04/2015,01/10/2017,,,,9901,SHORE ROAD,9901 SHORE ROAD,3345698,3061330013,Brooklyn,9901,SHORE ROAD,9901 SHORE ROAD,3345698,3061330013,3,310,BK31,5602,20,43,,,false,,BBL geosupport,,40.6137319553827,-74.0363497508394,0101000020E6100000AFC4E78D538252C08370CAC48E4E4440
421176621,Alteration,PROPOSED TRANSFER OF AIR RIGHTS TO LOT 50 IS CONTRARY TO BSA CALENDER # 175-93-BZ ADMINISTRATIVE NO WORK APPLICATION FILED FOR PROCESSING OF BSA DENIAL OBJECTION  ATTACHED .,OTHERS,Assembly: Other,Assembly: Other,Other,3,3,50000,50000,,,,,,,,,,In progress (last plan disapproved),07/17/2015 12:00:00 AM,06/11/2015,06/11/2015,,,,,32-23,QUEENS BOULEVARD,32-23 QUEENS BOULEVARD,4537914,4002440024,Queens,32-23,QUEENS BOULEVARD,32-23 QUEENS BOULEVARD,4537914,4002440024,4,402,QN31,179,30,26,,,false,,BBL geosupport,,40.7455536028262,-73.9321668133518,0101000020E6100000CE70FE9EA87B52C0D6C6EA4C6E5F4440
320908693,Alteration,PROPOSED ONE STORY ADDITION TO EXISTING RESTAURANT WITH INTERIOR RENOVATIONS,OTHERS,Assembly: Other,Eating & Drinking,Other,1,1,67222,69425,,,,,,,,,,Permit issued,10/03/2018 12:00:00 AM,08/04/2015,08/05/2015,03/16/2018,2018-09-14,10/03/2018,,11000,FLATLANDS AVENUE,11000 FLATLANDS AVENUE,3387549,3082350048,Brooklyn,11000,FLATLANDS AVENUE,11000 FLATLANDS AVENUE,3387549,3082350048,3,318,BK93,105804,19,42,,,false,,BBL geosupport,,40.6497056399333,-73.8894172464134,0101000020E610000006765036EC7852C025C5ED8D29534440
220472897,Alteration,"CHANGE OF USE OF COMMERCIAL BUILDING, MINOR CONSTRUCTION WORK SHOWN FOR DEMISED SPACES.",OTHERS,Assembly: Other,Commercial,Other,1,1,3800,3800,,,,,,,,,,Permit issued,11/23/2015 12:00:00 AM,08/07/2015,08/07/2015,08/07/2015,2015-10-26,11/23/2015,,905,WHITE PLAINS ROAD,905 WHITE PLAINS ROAD,2022643,2036710001,Bronx,901,WHITE PLAINS ROAD,901 WHITE PLAINS ROAD,2022643,2036710001,2,209,BX09,42,08,18,,,false,,BBL geosupport,,40.8243390873907,-73.8591438194089,0101000020E610000001BB5B36FC7652C0319476F183694440
320909941,Alteration,"HEREWITH FILING HORIZONTAL AND VERTICAL ENLARGEMENT, ALT-1 TO COMPLY AS NEW BUILDING.",OTHERS,Assembly: Other,"Industrial, Storage & Utilities",Other,1,3,1175,21574,,,,,,,,,,Filed,10/19/2015 12:00:00 AM,10/08/2015,10/19/2015,,,,,134,NORTH 6TH STREET,134 NORTH 6TH STREET,3062182,3023350010,Brooklyn,134,NORTH 6 STREET,134 NORTH 6 STREET,3062182,3023350010,3,301,BK73,553,14,33,,,false,,BBL geosupport,,40.7176520495692,-73.9593692724026,0101000020E61000006770604E667D52C04967B905DC5B4440
520256767,Alteration,FILING TO ENLARGE AND MERGE EXISTING TWO BUILDINGS AND CONVERT TO COMMUNITY USE. NEW CERTIFICATE OF OCCUPANCY.,OTHERS,Assembly: Other,Assembly: Other,Other,2,2,5120,6400,,,,,,,,,,In progress (last plan disapproved),08/24/2018 12:00:00 AM,11/04/2015,11/04/2015,,,,,36,HARDY STREET,36 HARDY STREET,5016305,5006380049,Staten Island,36,HARDY STREET,36 HARDY STREET,5016305,5006380049,5,501,SI37,29,31,49,,,false,,BBL geosupport,,40.6174326531773,-74.0836259506907,0101000020E61000000DD4A8205A8552C088707E08084F4440
220489497,Alteration,FILING FOR MINOR INTERIOR RENOVATION AND LEGALIZATION OF SECOND FLOOR ADDITION AS PER PLANS SUBMITTED HEREWITH.,OTHERS,Assembly: Other,Assembly: Other,Other,1,2,7890,16196,,,,,,,,,,Filed,11/18/2015 12:00:00 AM,11/18/2015,,,,,,962,OGDEN AVENUE,962 OGDEN AVENUE,2003185,2025110060,Bronx,958,OGDEN AVENUE,958 OGDEN AVENUE,2003185,2025110060,2,204,BX26,189,09,08,,,false,,BBL geosupport,,40.8320143997982,-73.9295901245019,0101000020E6100000E5DA93677E7B52C09277A6727F6A4440
421227283,Alteration,FILING TO CONSTRUCT NEW INTERIOR & EXTERIOR CONCRETE RAMPS WITH MINOR RENOVATION WORK AND TO AMEND OCCUPANCY LOAD.,OTHERS,Assembly: Other,Assembly: Other,Other,2,2,18014,18014,,,,,,,,,,In progress,02/16/2016 12:00:00 AM,11/13/2015,11/13/2015,02/16/2016,,,,111-54,MERRICK BOULEVARD,111-54 MERRICK BOULEVARD,4217363,4102080001,Queens,111-54,MERRICK BOULEVARD,111-54 MERRICK BOULEVARD,4217363,4102080001,4,412,QN01,266,28,27,,,false,,BBL geosupport,,40.6931087502258,-73.7808170980842,0101000020E61000007B1B47E8F87152C047659BC9B7584440
321282580,Alteration,REAR ENLARGEMENT TO EXISTING COMMERICAL (BAR) AREA .OBTAIN NEW CERTIFICATE OF OCCUPANCY,OTHERS,Assembly: Other,Assembly: Other,Other,3,3,813,1635,3,3,0,0,,,,,,In progress (last plan disapproved),01/13/2016 12:00:00 AM,12/03/2015,12/03/2015,,,,,344,FRANKLIN AVE,344 FRANKLIN AVE,3056318,3019670044,Brooklyn,344,FRANKLIN AVENUE,344 FRANKLIN AVENUE,3056318,3019670044,3,303,BK75,233,13,35,,,false,,BBL geosupport,,40.6873417788982,-73.9571532157052,0101000020E6100000C3AD8FFF417D52C06DC5BED0FA574440
121190264,Alteration,RENOVATION AND EXPANSION OF EXISTING LOBBY. HORIZONTAL ENLARGEMENT. NO CHANGE OF USE OR OCCUPANCY. CHANGE OF EGRESS. AMENDED C OF O TO BE OBTAINED.,OTHERS,Assembly: Other,Assembly: Other,Other,4,4,8340,8410,,,,,,,,,,In progress (last plan disapproved),01/07/2019 12:00:00 AM,11/30/2015,11/30/2015,,,,,64,EAST 4TH STREET,64 EAST 4TH STREET,1077965,1004590018,Manhattan,64,EAST 4 STREET,64 EAST 4 STREET,1077965,1004590018,1,103,MN22,38,01,02,,,false,,BBL geosupport,,40.7264438150453,-73.990634278692,0101000020E6100000D651518D667F52C01E00661CFC5C4440
321287308,Alteration,PLANS FILED TO CHANGE OCCUPANCY FROM PRIVATE CLUB TO CHURCH. NEW HANDICAPPED BATHROOM AS SHOWN ON PLANS.  OBTAIN EQUIPMENT USE CARDS FOR EXISTING HVAC UNIT.,OTHERS,Commercial,Assembly: Other,Other,1,1,9596,9596,,,,,,,,,,Withdrawn,05/04/2017 12:00:00 AM,12/15/2015,12/15/2015,,,,,5205,FOSTER AVE,5205 FOSTER AVE,3222059,3079280006,Brooklyn,5205,FOSTER AVENUE,5205 FOSTER AVENUE,3222059,3079280006,3,317,BK96,846,18,45,,,false,,BBL geosupport,,40.6401951965449,-73.9266827232314,0101000020E610000005830DC54E7B52C0BC1B8CEAF1514440
421250611,Alteration,INSTALL AN ELEVATOR AND CHANGING THE 2ND FLOOR FROM A BILLIARD PARLOR & STORE TO A SCHOOL.,OTHERS,Commercial,Assembly: Other,Other,3,3,11063,11400,,,,,,,,,,In progress (last plan disapproved),04/17/2017 12:00:00 AM,12/28/2015,12/28/2015,,,,,1027,BEACH 20TH STREET,1027 BEACH 20TH STREET,4300150,4157040066,Queens,1027,BEACH 20 STREET,1027 BEACH 20 STREET,4300150,4157040066,4,414,QN15,100802,27,31,,,false,,BBL geosupport,,40.6031371807882,-73.7535316367654,0101000020E61000002C1AC2DC397052C04E3E6199334D4440
321281901,Alteration,ALT ONE NO WORK FILED HEREWITH TO AMEND CO NUMBER  B000056363 TO MERGE TAX LOTS 1 AND 7 INTO A SINGLE ZONING LOT.,OTHERS,Commercial,Assembly: Other,Other,2,2,57997,57997,,,,,,,,,,In progress,03/08/2016 12:00:00 AM,01/05/2016,01/05/2016,03/08/2016,,,,395,EVERGREEN AVE,395 EVERGREEN AVE,3076080,3033230007,Brooklyn,395,EVERGREEN AVENUE,395 EVERGREEN AVENUE,3076080,3033230007,3,304,BK78,417,32,34,,,false,,BBL geosupport,,40.6929271228631,-73.9207131296355,0101000020E61000001432C3F6EC7A52C0B29A01D6B1584440
122626382,Alteration,FILING AN ALTERATION TYPE 1 FILING TO INCREASE THE NUMBER OF OCCUPANCY ON THE 49TH & 50 FLOORS.__REMOVAL AND INSTALLATION OF INTERIOR NON BEARING PARTITIONS AND RELATED FINISHES AS PER PLANS FILED HEREWITH,OTHERS,Assembly: Other,Assembly: Other,Other,51,51,2508386,2508386,,,,,,2017-03-23,2018-08-13,T- TCO,0,Complete,05/18/2016 12:00:00 AM,12/31/2015,12/31/2015,05/17/2016,2016-05-17,05/18/2016,,1221,AVENUE OF THE AMERICAS,1221 AVENUE OF THE AMERICAS,1022693,1010010029,Manhattan,1221,AVENUE OF THE AMERICAS,1221 AVENUE OF THE AMERICAS,1022693,1010010029,1,105,MN17,125,02,04,,,false,,BBL geosupport,,40.7593830987838,-73.9820644327979,0101000020E61000009F5BC724DA7E52C0AC34237733614440
421251638,Alteration,FILING TO CHANGE NAME OF P.A. SPACE AT CELLAR FROM 'MULTIPLE PURPOSE ROOM' TO 'MEETING HALL'. NO WORK TO BE DONE. OBTAIN NEW CERTIFICATE OF OCCUPANCY WITH NEW NAME.,OTHERS,Public,Assembly: Other,Other,1,1,4625,4625,,,,,,2017-04-03,2017-04-07,C- CO,0,Complete,04/07/2017 12:00:00 AM,12/31/2015,01/08/2016,03/29/2016,2016-09-08,09/08/2016,04/07/2017,94-39,44 AVENUE,94-39 44 AVENUE,4040013,4016010059,Queens,94-39,44 AVENUE,94-39 44 AVENUE,4040013,4016010059,4,404,QN29,463,24,25,,,false,,BBL geosupport,,40.7446520283508,-73.8694737943309,0101000020E610000057D86975A57752C05655F6C1505F4440
321245755,Alteration,FILING FOR GENERAL CONSTRUCTION RELATED TO BROOKLYN CHILDREN'S MUSEUM AUDITORIUM FIT-OUT. DEMO AND INSTALLATION OF DOORS AND PARTITIONS AS SHOWN ON DRAWINGS FILED HEREWITH.,OTHERS,Assembly: Other,Assembly: Other,Other,2,2,102000,102000,,,,,,,,,,Withdrawn,02/04/2016 12:00:00 AM,01/08/2016,01/08/2016,,,,,145,BROOKLYN AVENUE,145 BROOKLYN AVENUE,3031049,3012290001,Brooklyn,145,BROOKLYN AVENUE,145 BROOKLYN AVENUE,3031049,3012290001,3,308,BK61,341,17,36,,,false,,BBL geosupport,,40.6744267749448,-73.9439205398388,0101000020E61000005528B231697C52C0A2F7D69D53564440
321300365,Alteration,"RESPECTFULLY REQUEST REVISE SCHEDULE A TO INDICATE ACCESSORY STORAGE AND TOILE T ON CELLAR FLOOR AND SANCTUARY, ACCESSORY USE ON GROUND FLOOR. ADDED MAX NO. OF PERSONS ON SCHEDULE A",OTHERS,Commercial,Assembly: Other,Other,1,1,11051,11051,,,,,,,,,,In progress (last plan disapproved),04/05/2016 12:00:00 AM,01/19/2016,01/19/2016,,,,,820,STANLEY AVENUE,820 STANLEY AVENUE,3097781,3043810001,Brooklyn,820,STANLEY AVENUE,820 STANLEY AVENUE,3097781,3043810001,3,305,BK82,1116,19,42,,,false,,BBL geosupport,,40.6610785641419,-73.8790948903219,0101000020E6100000DA003717437852C0B989EE389E544440
421261280,Alteration,"HORIZONTAL ENLARGEMENT OF PLACE OF WORSHIP, NEW FLOOR LAYOUTS ON CELLAR, MAIN AND MEZZANINE LEVELS, NEW PLUMBING AS PER PLANS FILED HEREWITH",OTHERS,Assembly: Other,Assembly: Other,Other,1,1,6175,9584,,,,,,,,,,In progress (last plan disapproved),02/16/2016 12:00:00 AM,02/03/2016,02/03/2016,,,,,120-02,140TH ST,120-02 140TH ST,4261165,4120290071,Queens,120-02,140 STREET,120-02 140 STREET,4261165,4120290071,4,412,QN76,182,27,28,,,false,,BBL geosupport,,40.6757326576756,-73.8013081244755,0101000020E61000000929DFA1487352C02BC760687E564440
520261975,Alteration,ADMINISTRATIVE FILING TO CHANGE FROM LOT 1 TO LOT 5 ON THE CERTIFICATE OF OCCUPANCY.,OTHERS,Assembly: Other,Eating & Drinking,Other,1,1,17752,17752,,,,,,,,,,Permit issued,03/17/2016 12:00:00 AM,02/18/2016,02/18/2016,02/26/2016,2016-03-17,03/17/2016,,2557,RICHMOND AVENUE,2557 RICHMOND AVENUE,5039654,5024000005,Staten Island,2557,RICHMOND AVENUE,2557 RICHMOND AVENUE,5039654,5024000005,5,502,SI24,27702,31,51,,,false,,BBL geosupport,,40.5853277210083,-74.1679508490342,0101000020E6100000FAFBEAB4BF8A52C01A96CD04EC4A4440
321319266,Alteration,FILING FOR EATING AND DRINKING ESTABLISHMENT (RESTAURANT AND BAR)ON FIRST FLOOR ONLY WORK INCLUDED PLUMBING AND CONSTRUCTION.,OTHERS,Assembly: Other,Eating & Drinking,Other,3,3,2900,2900,2,2,0,0,,,,,,In progress,03/02/2017 12:00:00 AM,03/18/2016,03/21/2016,03/02/2017,,,,467,ROGERS AVE,467 ROGERS AVE,3114800,3050300004,Brooklyn,467,ROGERS AVENUE,467 ROGERS AVENUE,3114800,3050300004,3,309,BK60,800,17,40,,,false,,BBL geosupport,,40.6609472105106,-73.9532637020794,0101000020E61000004739C245027D52C03DC30EEB99544440
321055521,Alteration,"LEGALIZE ACCESSORY COMMERCIAL KITCHEN, CONVERT 1 STORE INTO ACCESSORY OFFICE FOR HOUSE OF WORSHIP. REMOVE ECB VIOLATION & OBTAIN NEW CO.",OTHERS,Assembly: Other,Assembly: Other,Other,3,3,1600,1600,2,2,0,0,,,,,,In progress (last plan disapproved),06/21/2016 12:00:00 AM,04/13/2016,04/13/2016,,,,,5,HAWTHORNE STREET,5 HAWTHORNE STREET,3115489,3050420001,Brooklyn,1,HAWTHORNE STREET,1 HAWTHORNE STREET,3115489,3050420001,3,309,BK60,79601,17,40,,,false,,BBL geosupport,,40.6573458987774,-73.9599791950391,0101000020E61000001FE2934C707D52C04DB410E923544440
122762073,Alteration,"FILING HEREWITH TO EXTEND BSA APPROVAL FOR EXISTING PHISICAL CULTURE ESTABLISHMENT, APPROVED UNDER BSA 193-05-BZ EXPIERD ON APRIL 25,2016.",OTHERS,Assembly: Other,Assembly: Other,Other,12,12,44059,44974,,,,,,,,,,In progress (last plan disapproved),04/19/2016 12:00:00 AM,04/18/2016,04/18/2016,,,,,32,EAST 31 STREET,32 EAST 31 STREET,1016970,1008600055,Manhattan,32,EAST 31 STREET,32 EAST 31 STREET,1016970,1008600055,1,105,MN17,74,02,02,,,false,,BBL geosupport,,40.7453966970136,-73.9838204160095,0101000020E61000007AF9E7E9F67E52C0261CB228695F4440
520208409,Alteration,"INTERIOR RENOVATION OF EXISTING RESTAURANT TO WALK IN MEDICAL OFFICE. DEMOLITION OF NO LOAD BEARING PART., NEW NON LOAD BEARING PARTT, CAP AND REMOVE AND NEW PLUMBING FIX., HVAC UNDER SEP APP, REPLACE RELOCATE AND NEW DUCT WORK. NO CHANGE IN EGRESS, CHANGE IN USE AND OCCUPANCY. SUPERSEDE CO#500284275. WORK IN SPECIFIED AREA OF SHOPPING COMPLEX",OTHERS,Assembly: Other,Commercial,Other,1,1,156338,156338,,,,,,2018-09-04,2018-09-04,C- CO,0,Complete,09/04/2018 12:00:00 AM,04/26/2016,04/26/2016,07/08/2016,2016-07-11,08/29/2016,09/04/2018,2710,HYLAN BOULEVARD,2710 HYLAN BOULEVARD,5107584,5039830013,Staten Island,2710,HYLAN BOULEVARD,2710 HYLAN BOULEVARD,5107584,5039830013,5,502,SI25,12806,31,50,,,false,,BBL geosupport,,40.5648536939223,-74.1139575960241,0101000020E61000007603CD144B8752C0EA3537204D484440
321143311,Alteration,BUILDING CONVERSION FROM COMMERCIAL TO HOUSE OF WORSHIP AND RENOVATION,OTHERS,Commercial,Assembly: Other,Other,2,2,3064,3064,,,,,,,,,,In progress (last plan disapproved),05/16/2016 12:00:00 AM,04/28/2016,04/28/2016,,,,,347,ROCKAWAY AVENUE,347 ROCKAWAY AVENUE,3080663,3034890109,Brooklyn,347,ROCKAWAY AVENUE,347 ROCKAWAY AVENUE,3080663,3034890109,3,316,BK81,906,23,41,,,false,,BBL geosupport,,40.6715349574585,-73.9109126012082,0101000020E610000003ED5D644C7A52C0D53384DBF4554440
421331204,Alteration,ALTERATION 1 NO WORK TO COMPLY WITH AS BUILT CONDITIONS AND CHANGE OF USE FROM F1-B TO USE GROUP AMBULATORY HEALTH,OTHERS,Assembly: Other,Commercial,Other,2,2,4485,4485,2,2,0,0,0,2017-11-29,2017-11-29,C- CO,2,Complete,11/29/2017 12:00:00 AM,05/31/2016,05/31/2016,02/07/2017,2017-05-24,05/24/2017,11/29/2017,72-53,METROPOLITAN AVENUE,72-53 METROPOLITAN AVENUE,4071418,4030570017,Queens,72-53,METROPOLITAN AVENUE,72-53 METROPOLITAN AVENUE,4071418,4030570017,4,405,QN21,65702,24,30,,,false,,BBL geosupport,,40.7128934144723,-73.8798407871159,0101000020E61000005F96BB4F4F7852C0A2586617405B4440
421262412,Alteration,APPLICATION FILED FOR THE ISSUANCE OF A AMENDED CERTIFICATE OF OCCUPANCY OF THE EXISTING 1-STORY COMMERCIAL BUILDING & PROPOSED BOILER ENCLOSURE AT FIRST FLOOR. PUBLIC ASSEMBLY TO BE FILED UNDER SEPARATE APPLICATION.,OTHERS,Assembly: Other,Eating & Drinking,Other,1,1,4875,4875,,,,,,,,,,Permit issued,12/18/2017 12:00:00 AM,06/09/2016,06/09/2016,07/18/2016,2017-12-18,12/18/2017,,419,BEACH 129 STREET,419 BEACH 129 STREET,4304420,4162110028,Queens,419,BEACH 129 STREET,419 BEACH 129 STREET,4304420,4162110028,4,414,QN10,93401,27,32,,,false,,BBL geosupport,,40.5783704612769,-73.8496996079556,0101000020E6100000FCE5767A617652C01414140B084A4440
421318933,Alteration,INTERIOR ALTERATION WORK TO CONVERT EXISTING BUILDING TO HOUSE OF WORSHIP. NEW CERTIFICATE OF OCCUPANCY IS REQUIRED.,OTHERS,"Industrial, Storage & Utilities",Assembly: Other,Other,1,1,9920,9920,,,,,,,,,,In progress,07/29/2016 12:00:00 AM,06/09/2016,06/09/2016,07/29/2016,,,,98-11,211 STREET,98-11 211 STREET,4446392,4108360041,Queens,98-11,211 STREET,98-11 211 STREET,4446392,4108360041,4,413,QN34,540,29,27,,,false,,BBL geosupport,,40.7148234571948,-73.7487684355812,0101000020E61000004AC671D2EB6F52C05A88C5557F5B4440
122844681,Alteration,THIS APPLICATION IS FILED FOR RENEWAL OF BSA SPECIAL PERMIT ( BSA CAL. NO. 80-05-BZ ).,OTHERS,Commercial,Assembly: Other,Other,4,4,17176,17176,,,,,,,,,,In progress (last plan disapproved),07/28/2016 12:00:00 AM,07/27/2016,07/27/2016,,,,,49,WEST 33RD STREET,49 WEST 33RD STREET,1015860,1008350009,Manhattan,49,WEST 33 STREET,49 WEST 33 STREET,1015860,1008350009,1,105,MN17,76,02,04,,,false,,BBL geosupport,,40.748950255132,-73.987270158913,0101000020E610000046362D6F2F7F52C0BB0F1A9ADD5F4440
321398750,Alteration,"PROPOSE REHABILITATION TO EXISTING BASEMENT AND TWO AND A HALF STORY HOUSE OF WORSHIP. ATTIC TO BE REMOVED, INTEROR PARTITIONS AS PER PLAN, NO CHANGE N USE AND OCCUPANCY.",OTHERS,Assembly: Other,Assembly: Other,Other,3,2,2701,2701,,,,,,,,,,Permit issued,01/14/2019 12:00:00 AM,07/27/2016,07/27/2016,07/20/2017,2017-08-08,,,1719,AVENUE P,1719 AVENUE P,3181968,3067640046,Brooklyn,1719,AVENUE P,1719 AVENUE P,3181968,3067640046,3,314,BK43,544,22,48,,,false,,BBL geosupport,,40.6109684214971,-73.9559737231927,0101000020E6100000AB3C69AC2E7D52C0079C9636344E4440
122862401,Alteration,"HORIZONTAL ENLARGEMENT AND INTERIOR/EXTERIOR RENOVATION ON CEL, 001, MEZ & ROF, AS SHOWN ON PLANS.",OTHERS,Public,Assembly: Other,Other,1,1,663934,663934,,,,,,2018-05-29,2018-11-20,T- TCO,0,Complete,01/29/2018 12:00:00 AM,08/12/2016,08/15/2016,02/24/2017,2017-03-01,03/06/2017,,507,WEST 40TH STREET,507 WEST 40TH STREET,1080958,1010690024,Manhattan,507,WEST 40 STREET,507 WEST 40 STREET,1080958,1010690024,1,104,MN13,117,02,03,,,false,,BBL geosupport,,40.7589390206545,-73.9968652347416,0101000020E6100000046FD7A3CC7F52C040AFF0E924614440
321450737,Alteration,"NEW CERTIFICATE OF OCCUPANCY  USE GROUP 6C  RESTAURANT AT FIRST FL WITH ACCESSORY KITCHEN/ STORAGE IN CELLAR.  EXISTING MIXED USE, CONVERT FROM TWO TO ONE FAMILY  SECOND/ THIRD FLOOR.TO BE FILED IN CONJUNCTION WITH ALT 2 #321418694",OTHERS,Assembly: Other,Eating & Drinking,Other,3,3,3100,3100,2,1,-1,0,,,,,,In progress (last plan disapproved),10/04/2016 12:00:00 AM,09/14/2016,09/14/2016,,,,,245,GRAND STREET,245 GRAND STREET,3062668,3023820025,Brooklyn,245,GRAND STREET,245 GRAND STREET,3062668,3023820025,3,301,BK73,519,14,34,,true,false,,BBL geosupport,,40.7137044379762,-73.9587432608785,0101000020E6100000F4AEB10C5C7D52C0140FC2AA5A5B4440
220553826,Alteration,FILING APPLICATION NECESSARY TO APPORTION LAND USED AS BRONX RIVER AVENUE TO THE CITY OF NEW YORK.,OTHERS,Assembly: Other,"Industrial, Storage & Utilities",Other,2,2,20000,20000,,,,,,,,,,In progress (last plan disapproved),11/07/2016 12:00:00 AM,10/04/2016,10/05/2016,,,,,15,WHITE PLAINS ROAD,15 WHITE PLAINS ROAD,2120839,2034300082,Bronx,15,WHITE PLAINS ROAD,15 WHITE PLAINS ROAD,2120839,2034300082,2,209,BX09,2,08,18,,,false,,BBL geosupport,,40.8055855642148,-73.8549270736242,0101000020E6100000916B0B20B77652C05137826D1D674440
520135354,Alteration,FILING FOR HORIZONTAL ENLARGEMENT AND RENOVATION OF EXISTING THEATER AS SHOWN ON PLANS FILED HEREWITH.,OTHERS,Assembly: Other,Leisure & Entertainment,Other,2,2,383947,387422,,,,,,,,,,In progress,04/19/2017 12:00:00 AM,09/30/2016,09/30/2016,04/19/2017,,,,1000T,RICHMOND TERRACE,1000T RICHMOND TERRACE,5113037,5000760200,Staten Island,1000T,RICHMOND TERRACE,1000T RICHMOND TERRACE,5113037,5000760200,5,501,SI22,97,31,49,,,false,,BBL geosupport,,40.6440513835763,-74.1017550347766,0101000020E610000069A48C27838652C0B4B3964670524440
321444585,Alteration,APPLICATION FILED TO ESTABLISH NEW MEETS AND BOUNDS FOR REAPPORTIONMENT OF TAX LOT # 32. ZONING LOT TO MAINTAIN TWO (2) TAX LOTS.,OTHERS,Assembly: Other,Assembly: Other,Other,1,1,39509,39509,,,,,,,,,,In progress,12/13/2017 12:00:00 AM,10/25/2016,10/25/2016,12/13/2017,,,,85,NORTH 15 STREET,85 NORTH 15 STREET,3337783,3026420027,Brooklyn,81,NORTH 15 STREET,81 NORTH 15 STREET,3337783,3026420027,3,301,BK76,569,14,33,,,false,,BBL geosupport,,40.7231500364845,-73.9538702252588,0101000020E61000005587B3350C7D52C0B0662E2E905C4440
520281427,Alteration,INTERIOR & EXTERIOR RENOVATION OF EXISTING EATING & DRINKING EST. WHICH INCLUDES HORIZONTAL EXPANSION.,OTHERS,Assembly: Other,Eating & Drinking,Other,1,1,3541,3572,,,,,,,,,,Withdrawn,10/24/2016 12:00:00 AM,10/19/2016,10/19/2016,,,,,803,FOREST AVENUE,803 FOREST AVENUE,5095151,5001830001,Staten Island,801,FOREST AVENUE,801 FOREST AVENUE,5095151,5001830001,5,501,SI35,105,31,49,,,false,,BBL geosupport,,40.6292264054934,-74.1158594334861,0101000020E61000006270AF3D6A8752C0D4AFA87D8A504440
